ID	NumLayers	Depth	CanalizationStructure	CpuTime
103	0	0	({},x1*x2*x3*x4+x1*x2+x3*x4)	.0024617
104	2	4	({({x3 => 1, x4 => 1},1), ({x1 => 0, x2 => 0},0)},1)	.0049321
105	0	0	({},x1*x2*x3*x4+x1*x2+x3*x4)	.002452
106	2	4	({({x3 => 0, x4 => 0},0), ({x1 => 1, x2 => 1},1)},0)	.0049776
107	1	4	({({x1 => 1, x2 => 1, x3 => 1, x4 => 1},1)},0)	.0033003
108	0	0	({},x1*x2*x3*x4+x1*x2*x3+x1*x3*x4+x2*x4+x2+x4)	.0025345
109	1	4	({({x1 => 0, x2 => 1, x3 => 0, x4 => 1},0)},1)	.0028894
110	1	4	({({x1 => 1, x2 => 1, x3 => 1, x4 => 1},1)},0)	.0029327
111	2	4	({({x2 => 0},0), ({x1 => 0, x3 => 0, x4 => 0},1)},0)	.0051644
112	0	0	({},x1*x2*x3*x4+x1*x2*x4+x2*x3+x1*x4+x2)	.0022734
113	1	4	({({x1 => 1, x2 => 0, x3 => 0, x4 => 0},0)},1)	.0028509
114	1	4	({({x1 => 1, x2 => 0, x3 => 0, x4 => 0},0)},1)	.0027713
115	1	4	({({x1 => 1, x2 => 1, x3 => 0, x4 => 0},0)},1)	.0028953
116	1	4	({({x1 => 0, x2 => 1, x3 => 0, x4 => 0},0)},1)	.0027816
117	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 0},0)},1)	.0027661
118	2	4	({({x3 => 1, x4 => 1},1), ({x1 => 0, x2 => 0},0)},1)	.0044588
119	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 0},0)},1)	.0027701
120	1	4	({({x1 => 1, x2 => 1, x3 => 1, x4 => 1},1)},0)	.0028306
121	1	4	({({x1 => 1, x2 => 1, x3 => 0, x4 => 1},0)},1)	.0028716
122	1	4	({({x1 => 1, x2 => 1, x3 => 1, x4 => 1},0)},1)	.0028958
123	1	4	({({x1 => 0, x2 => 0, x3 => 1, x4 => 1},0)},1)	.0027585
124	1	4	({({x1 => 1, x2 => 1, x3 => 1, x4 => 1},1)},0)	.0029661
125	1	4	({({x1 => 0, x2 => 0, x3 => 1, x4 => 1},0)},1)	.0028012
126	1	4	({({x1 => 0, x2 => 0, x3 => 1, x4 => 1},0)},1)	.002897
127	1	4	({({x1 => 0, x2 => 0, x3 => 1, x4 => 1},0)},1)	.0029954
128	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 0},0)},1)	.0029702
129	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 0},0)},1)	.0029837
130	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 0},0)},1)	.0032736
131	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 0},0)},1)	.0030632
132	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 0},0)},1)	.0028401
133	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 0},0)},1)	.0028547
134	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 0},0)},1)	.0029518
