ID	NumLayers	Depth	CanalizationStructure	CpuTime
99	3	4	({({x1 => 1},1), ({x2 => 0},0), ({x3 => 1, x4 => 1},1)},[0])	0.000226
100	3	4	({({x4 => 1},1), ({x3 => 0},0), ({x1 => 1, x2 => 1},1)},[0])	0.000225
101	2	4	({({x3 => 1, x4 => 1},1), ({x1 => 0, x2 => 0},0)},[1])	0.000160
102	2	4	({({x2 => 1, x3 => 1},1), ({x1 => 0, x4 => 0},0)},[1])	0.000160
103	0	0	({},[0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1])	0.000052
104	2	4	({({x3 => 1, x4 => 1},1), ({x1 => 0, x2 => 0},0)},[1])	0.000160
105	0	0	({},[0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1])	0.000051
106	2	4	({({x3 => 0, x4 => 0},0), ({x1 => 1, x2 => 1},1)},[0])	0.000159
107	1	4	({({x1 => 1, x2 => 1, x3 => 1, x4 => 1},1)},[0])	0.000099
108	0	0	({},[0,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0])	0.000052
109	1	4	({({x1 => 0, x2 => 0, x3 => 1, x4 => 1},0)},[1])	0.000096
110	1	4	({({x1 => 1, x2 => 1, x3 => 1, x4 => 1},1)},[0])	0.000098
111	2	4	({({x2 => 0},0), ({x1 => 0, x3 => 0, x4 => 0},1)},[0])	0.000165
112	0	0	({},[0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1])	0.000052
113	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 1},0)},[1])	0.000095
114	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 1},0)},[1])	0.000095
115	1	4	({({x1 => 0, x2 => 0, x3 => 1, x4 => 1},0)},[1])	0.000094
116	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 1},0)},[1])	0.000093
117	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 0},0)},[1])	0.000093
118	2	4	({({x3 => 1, x4 => 1},1), ({x1 => 0, x2 => 0},0)},[1])	0.000160
119	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 0},0)},[1])	0.000096
120	1	4	({({x1 => 1, x2 => 1, x3 => 1, x4 => 1},1)},[0])	0.000096
121	1	4	({({x1 => 0, x2 => 1, x3 => 1, x4 => 1},0)},[1])	0.000095
122	1	4	({({x1 => 1, x2 => 1, x3 => 1, x4 => 1},0)},[1])	0.000093
123	1	4	({({x1 => 0, x2 => 0, x3 => 1, x4 => 1},0)},[1])	0.000094
124	1	4	({({x1 => 1, x2 => 1, x3 => 1, x4 => 1},1)},[0])	0.000096
125	1	4	({({x1 => 0, x2 => 0, x3 => 1, x4 => 1},0)},[1])	0.000094
126	1	4	({({x1 => 0, x2 => 0, x3 => 1, x4 => 1},0)},[1])	0.000094
127	1	4	({({x1 => 0, x2 => 0, x3 => 1, x4 => 1},0)},[1])	0.000093
128	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 0},0)},[1])	0.000094
129	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 0},0)},[1])	0.000094
130	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 0},0)},[1])	0.000093
131	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 0},0)},[1])	0.000093
132	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 0},0)},[1])	0.000093
133	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 0},0)},[1])	0.000092
134	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 0},0)},[1])	0.000093
135	1	4	({({x1 => 0, x2 => 0, x3 => 1, x4 => 1},0)},[1])	0.000093
136	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 0},0)},[1])	0.000093
137	3	4	({({x2 => 1},0), ({x4 => 1},1), ({x1 => 0, x3 => 0},0)},[1])	0.000226
138	2	4	({({x2 => 1, x4 => 1},1), ({x1 => 0, x3 => 1},0)},[1])	0.000161
139	3	4	({({x4 => 1},1), ({x1 => 1},0), ({x2 => 1, x3 => 1},1)},[0])	0.000228
140	1	4	({({x1 => 1, x2 => 1, x3 => 1, x4 => 1},1)},[0])	0.000100
141	2	4	({({x1 => 0, x4 => 1},0), ({x2 => 1, x3 => 1},1)},[0])	0.000163
142	3	4	({({x2 => 0},0), ({x1 => 1},1), ({x3 => 1, x4 => 1},0)},[1])	0.000225
143	1	4	({({x1 => 0, x2 => 1, x3 => 1, x4 => 1},0)},[1])	0.000098
144	1	4	({({x1 => 0, x2 => 0, x3 => 1, x4 => 1},0)},[1])	0.000096
145	2	4	({({x3 => 1, x4 => 1},0), ({x1 => 0, x2 => 1},1)},[0])	0.000163
146	3	4	({({x1 => 1},1), ({x4 => 1},0), ({x2 => 0, x3 => 1},1)},[0])	0.000229
147	1	4	({({x1 => 0, x2 => 1, x3 => 1, x4 => 1},0)},[1])	0.000098
148	2	4	({({x1 => 0, x4 => 0},0), ({x2 => 1, x3 => 1},1)},[0])	0.000162
149	2	4	({({x2 => 1, x3 => 1},1), ({x1 => 0, x4 => 1},0)},[1])	0.000160
150	2	4	({({x2 => 1},0), ({x1 => 1, x3 => 1, x4 => 1},1)},[0])	0.000165
151	2	4	({({x2 => 1},0), ({x1 => 1, x3 => 1, x4 => 1},1)},[0])	0.000162
152	2	4	({({x2 => 1},0), ({x1 => 1, x3 => 1, x4 => 1},1)},[0])	0.000162
153	2	4	({({x2 => 1},0), ({x1 => 1, x3 => 1, x4 => 1},1)},[0])	0.000162
154	1	4	({({x1 => 0, x2 => 1, x3 => 1, x4 => 1},0)},[1])	0.000096
155	1	4	({({x1 => 1, x2 => 1, x3 => 1, x4 => 1},1)},[0])	0.000097
156	1	4	({({x1 => 0, x2 => 1, x3 => 1, x4 => 1},0)},[1])	0.000095
157	2	4	({({x1 => 1, x3 => 1},0), ({x2 => 1, x4 => 1},1)},[0])	0.000159
158	2	4	({({x2 => 1, x3 => 1},0), ({x1 => 1, x4 => 1},1)},[0])	0.000160
159	1	4	({({x1 => 0, x2 => 1, x3 => 1, x4 => 1},0)},[1])	0.000096
160	1	4	({({x1 => 1, x2 => 1, x3 => 1, x4 => 1},1)},[0])	0.000097
161	2	4	({({x3 => 1},0), ({x1 => 1, x2 => 1, x4 => 1},1)},[0])	0.000163
162	0	0	({},[0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0])	0.000052
163	2	4	({({x2 => 1, x4 => 1},1), ({x1 => 0, x3 => 0},0)},[1])	0.000162
164	0	0	({},[0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0])	0.000053
165	2	4	({({x2 => 0, x4 => 1},0), ({x1 => 0, x3 => 0},1)},[0])	0.000161
166	1	3	({({x1 => 1, x2 => 1, x4 => 1},1)},[0,0])	0.000095
167	2	4	({({x1 => 1},0), ({x2 => 1, x3 => 1, x4 => 1},1)},[0])	0.000165
168	2	4	({({x2 => 0},0), ({x1 => 1, x3 => 1, x4 => 1},1)},[0])	0.000163
169	2	4	({({x3 => 0, x4 => 0},0), ({x1 => 0, x2 => 0},1)},[0])	0.000160
170	0	0	({},[0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0])	0.000053
171	2	4	({({x4 => 0},0), ({x1 => 0, x2 => 0, x3 => 1},1)},[0])	0.000164
172	0	0	({},[0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0])	0.000052
173	0	0	({},[0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0])	0.000048
174	0	0	({},[0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0])	0.000047
175	0	0	({},[0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0])	0.000046
176	2	4	({({x2 => 1, x4 => 1},1), ({x1 => 0, x3 => 0},0)},[1])	0.000162
177	1	1	({({x2 => 0},0)},[0,1,1,1,0,1,0,0])	0.000118
178	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 0},0)},[1])	0.000096
179	1	4	({({x1 => 0, x2 => 0, x3 => 1, x4 => 1},0)},[1])	0.000096
180	1	4	({({x1 => 1, x2 => 1, x3 => 1, x4 => 1},1)},[0])	0.000097
181	0	0	({},[0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0])	0.000051
182	0	0	({},[0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0])	0.000048
183	2	4	({({x1 => 1},1), ({x2 => 0, x3 => 0, x4 => 1},0)},[1])	0.000162
184	2	4	({({x1 => 1, x2 => 1},0), ({x3 => 1, x4 => 1},1)},[0])	0.000160
185	2	4	({({x1 => 0, x2 => 1},0), ({x3 => 1, x4 => 1},1)},[0])	0.000160
186	2	4	({({x3 => 1},1), ({x1 => 0, x2 => 1, x4 => 1},0)},[1])	0.000164
187	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 0},0)},[1])	0.000097
188	1	4	({({x1 => 1, x2 => 1, x3 => 1, x4 => 1},1)},[0])	0.000098
189	3	4	({({x2 => 1},1), ({x1 => 0},0), ({x3 => 1, x4 => 1},1)},[0])	0.000228
190	2	4	({({x4 => 0},0), ({x1 => 1, x2 => 1, x3 => 1},1)},[0])	0.000162
191	2	4	({({x2 => 0},0), ({x1 => 1, x3 => 1, x4 => 1},1)},[0])	0.000164
192	2	4	({({x2 => 0},0), ({x1 => 1, x3 => 1, x4 => 1},1)},[0])	0.000163
193	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 0},0)},[1])	0.000097
194	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 0},0)},[1])	0.000096
195	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 1},0)},[1])	0.000094
196	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 0},0)},[1])	0.000093
197	3	4	({({x2 => 1},1), ({x1 => 0},0), ({x3 => 1, x4 => 1},1)},[0])	0.000226
198	1	4	({({x1 => 1, x2 => 1, x3 => 1, x4 => 1},1)},[0])	0.000098
199	2	4	({({x1 => 0},0), ({x2 => 1, x3 => 1, x4 => 1},1)},[0])	0.000166
200	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 0},0)},[1])	0.000096
201	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 1},0)},[1])	0.000096
202	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 0},0)},[1])	0.000094
203	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 0},0)},[1])	0.000094
204	3	4	({({x2 => 1},0), ({x1 => 0},1), ({x3 => 1, x4 => 1},0)},[1])	0.000226
205	3	4	({({x4 => 1},1), ({x3 => 1},0), ({x1 => 1, x2 => 1},1)},[0])	0.000225
206	0	0	({},[0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1])	0.000052
207	2	4	({({x3 => 0, x4 => 1},0), ({x1 => 1, x2 => 1},1)},[0])	0.000159
208	3	4	({({x3 => 0},0), ({x4 => 1},1), ({x1 => 1, x2 => 1},0)},[1])	0.000224
209	0	0	({},[1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0])	0.000051
210	2	4	({({x3 => 0, x4 => 0},0), ({x1 => 1, x2 => 1},1)},[0])	0.000158
211	2	4	({({x3 => 0},0), ({x1 => 1, x2 => 1, x4 => 1},1)},[0])	0.000164
212	1	4	({({x1 => 0, x2 => 1, x3 => 1, x4 => 1},0)},[1])	0.000097
213	2	4	({({x1 => 0, x4 => 0},0), ({x2 => 1, x3 => 1},1)},[0])	0.000162
214	0	0	({},[0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1])	0.000053
215	3	4	({({x2 => 1},0), ({x4 => 1},1), ({x1 => 0, x3 => 0},0)},[1])	0.000226
216	2	4	({({x2 => 1},0), ({x1 => 1, x3 => 1, x4 => 1},1)},[0])	0.000163
217	3	4	({({x1 => 1},0), ({x4 => 1},1), ({x2 => 0, x3 => 0},0)},[1])	0.000411
218	1	4	({({x1 => 0, x2 => 1, x3 => 1, x4 => 1},0)},[1])	0.000185
219	1	4	({({x1 => 0, x2 => 0, x3 => 1, x4 => 1},0)},[1])	0.000097
220	1	4	({({x1 => 0, x2 => 1, x3 => 1, x4 => 1},0)},[1])	0.000095
221	2	4	({({x2 => 0, x3 => 1},0), ({x1 => 1, x4 => 1},1)},[0])	0.000161
222	1	4	({({x1 => 0, x2 => 0, x3 => 1, x4 => 1},0)},[1])	0.000097
223	2	4	({({x1 => 1, x4 => 1},0), ({x2 => 1, x3 => 1},1)},[0])	0.000164
224	2	4	({({x2 => 1, x3 => 1},0), ({x1 => 1, x4 => 1},1)},[0])	0.000160
225	2	4	({({x1 => 0, x4 => 1},0), ({x2 => 1, x3 => 1},1)},[0])	0.000161
226	3	4	({({x1 => 1},0), ({x3 => 1},1), ({x2 => 0, x4 => 1},0)},[1])	0.000224
227	3	4	({({x1 => 1},0), ({x2 => 1},1), ({x3 => 0, x4 => 1},0)},[1])	0.000223
228	0	0	({},[0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0])	0.000053
229	2	4	({({x1 => 1, x3 => 1},1), ({x2 => 0, x4 => 0},0)},[1])	0.000160
230	1	4	({({x1 => 0, x2 => 1, x3 => 1, x4 => 1},0)},[1])	0.000098
231	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 0},0)},[1])	0.000096
232	1	4	({({x1 => 1, x2 => 1, x3 => 1, x4 => 1},1)},[0])	0.000097
233	2	4	({({x1 => 0},0), ({x2 => 0, x3 => 0, x4 => 1},1)},[0])	0.000163
234	2	4	({({x3 => 1, x4 => 1},1), ({x1 => 0, x2 => 1},0)},[1])	0.000180
235	3	4	({({x1 => 1},1), ({x4 => 0},0), ({x2 => 1, x3 => 1},1)},[0])	0.000303
236	3	4	({({x4 => 0},0), ({x2 => 1},1), ({x1 => 0, x3 => 0},0)},[1])	0.000223
237	2	4	({({x1 => 1},0), ({x2 => 1, x3 => 1, x4 => 1},1)},[0])	0.000164
238	2	4	({({x1 => 0},0), ({x2 => 1, x3 => 1, x4 => 1},1)},[0])	0.000164
239	2	4	({({x1 => 0, x4 => 1},0), ({x2 => 0, x3 => 0},1)},[0])	0.000159
240	2	4	({({x4 => 1},0), ({x1 => 1, x2 => 1, x3 => 1},1)},[0])	0.000161
241	2	4	({({x4 => 0},0), ({x1 => 0, x2 => 0, x3 => 0},1)},[0])	0.000162
242	2	4	({({x1 => 1, x2 => 1},0), ({x3 => 1, x4 => 1},1)},[0])	0.000160
243	2	4	({({x1 => 0, x2 => 0},0), ({x3 => 0, x4 => 1},1)},[0])	0.000160
244	0	0	({},[1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1])	0.000052
245	1	4	({({x1 => 0, x2 => 1, x3 => 1, x4 => 1},1)},[0])	0.000097
246	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 0},0)},[1])	0.000095
247	2	4	({({x1 => 0, x4 => 0},0), ({x2 => 1, x3 => 1},1)},[0])	0.000159
248	2	4	({({x3 => 0},1), ({x1 => 0, x2 => 0, x4 => 0},0)},[1])	0.000164
249	2	4	({({x3 => 0},1), ({x1 => 0, x2 => 0, x4 => 0},0)},[1])	0.000162
250	2	4	({({x3 => 0},1), ({x1 => 0, x2 => 0, x4 => 0},0)},[1])	0.000160
251	2	4	({({x3 => 0},1), ({x1 => 0, x2 => 0, x4 => 0},0)},[1])	0.000161
252	2	4	({({x4 => 0},1), ({x1 => 0, x2 => 0, x3 => 0},0)},[1])	0.000161
253	3	4	({({x3 => 0},0), ({x4 => 1},1), ({x1 => 0, x2 => 0},0)},[1])	0.000222
254	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 0},0)},[1])	0.000096
255	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 0},0)},[1])	0.000095
256	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 0},0)},[1])	0.000094
257	2	4	({({x3 => 1},1), ({x1 => 0, x2 => 0, x4 => 0},0)},[1])	0.000163
258	2	4	({({x3 => 0, x4 => 1},1), ({x1 => 0, x2 => 0},0)},[1])	0.000160
259	2	4	({({x3 => 0, x4 => 0},0), ({x1 => 1, x2 => 1},1)},[0])	0.000160
260	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 0},0)},[1])	0.000097
261	0	0	({},[1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0])	0.000053
262	0	0	({},[1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0])	0.000049
263	2	4	({({x1 => 0},0), ({x2 => 0, x3 => 0, x4 => 1},1)},[0])	0.000163
264	1	1	({({x1 => 1},0)},[0,1,1,1,0,0,0,1])	0.000117
265	0	0	({},[0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0])	0.000050
266	2	4	({({x1 => 1, x3 => 1},0), ({x2 => 1, x4 => 1},1)},[0])	0.000158
267	1	2	({({x3 => 0, x4 => 0},0)},[1,1,1,1])	0.000091
268	1	1	({({x3 => 1},1)},[1,0,1,1,0,0,0,1])	0.000121
269	2	4	({({x3 => 1},1), ({x1 => 0, x2 => 0, x4 => 1},0)},[1])	0.000165
270	2	4	({({x1 => 0, x4 => 0},0), ({x2 => 1, x3 => 1},1)},[0])	0.000160
271	2	4	({({x3 => 0, x4 => 1},0), ({x1 => 1, x2 => 1},1)},[0])	0.000160
272	1	4	({({x1 => 0, x2 => 0, x3 => 1, x4 => 1},0)},[1])	0.000097
273	1	4	({({x1 => 1, x2 => 1, x3 => 1, x4 => 1},1)},[0])	0.000098
274	3	4	({({x4 => 0},0), ({x1 => 1},1), ({x2 => 0, x3 => 0},0)},[1])	0.000224
275	2	4	({({x1 => 1, x2 => 1},0), ({x3 => 0, x4 => 0},1)},[0])	0.000161
